學年度,學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,華語先修生男生,華語先修生女生,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
113,1061,中華科技大學,6133001,遊戲系統創新設計系,D 日,B 四技,55,40,15,0,0,0,0,0,0,15,5,17,9,0,0,0,0,0,0,8,1,30 臺北市,2 技職
113,1061,中華科技大學,7141013,電機工程系,D 日,B 四技,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,30 臺北市,2 技職
113,1061,中華科技大學,7141013,電機工程系,N 修,B 四技,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,30 臺北市,2 技職
113,1061,中華科技大學,7141014,電子工程系,D 日,B 四技,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,30 臺北市,2 技職
113,1061,中華科技大學,7141014,電子工程系,N 修,B 四技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30 臺北市,2 技職
113,1061,中華科技大學,7141038,電機與資訊工程系碩士班,D 日,M 碩士,23,19,4,0,0,11,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,7141038,電機與資訊工程系,D 日,B 四技,117,115,2,0,0,24,0,19,0,30,1,42,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,7141038,電機與資訊工程科,D 日,5 五專,22,20,2,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,7141038,電機與資訊工程系,N 修,B 四技,61,57,4,0,0,14,1,21,3,8,0,14,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,7141038,電機與資訊工程系,N 修,C 二技,99,84,15,0,0,0,0,0,0,42,9,42,6,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,7141038,電機與資訊工程科,N 修,2 二專,26,21,5,0,0,10,5,10,0,0,0,0,0,0,0,0,0,0,0,1,0,30 臺北市,2 技職
113,1061,中華科技大學,7151017,機械工程系機電光碩士班,D 日,M 碩士,15,14,1,0,0,8,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,7151017,機械工程系,D 日,B 四技,84,83,1,0,0,17,0,8,0,21,1,31,0,0,0,0,0,0,0,6,0,30 臺北市,2 技職
113,1061,中華科技大學,7151017,機械工程科,D 日,5 五專,12,11,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,7151017,機械工程系機電光碩士在職專班,N 職,M 碩士,10,8,2,0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,7151017,機械工程系,N 修,B 四技,87,86,1,0,0,15,1,16,0,21,0,33,0,0,0,0,0,0,0,1,0,30 臺北市,2 技職
113,1061,中華科技大學,7151017,機械工程系,N 修,C 二技,55,45,10,0,0,0,0,0,0,15,9,30,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,7151017,機械工程科,N 修,2 二專,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,30 臺北市,2 技職
113,1061,中華科技大學,7162015,航空電子系,D 日,B 四技,46,44,2,0,0,7,0,5,0,4,0,23,1,0,0,0,0,0,0,5,1,30 臺北市,2 技職
113,1061,中華科技大學,7162015,航空電子系,N 修,B 四技,108,106,2,0,0,0,0,36,0,50,1,19,0,0,0,0,0,0,0,1,1,30 臺北市,2 技職
113,1061,中華科技大學,7162019,航空機械系飛機系統工程碩士班,D 日,M 碩士,9,9,0,0,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,7162019,航空機械系,D 日,B 四技,228,214,14,0,0,29,5,20,1,56,2,91,6,0,0,0,0,0,0,18,0,30 臺北市,2 技職
113,1061,中華科技大學,7162019,航空機械系_現役軍人營區在職專班,N 職,M 碩士,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,7162019,航空機械系飛機系統工程碩士在職專班,N 職,M 碩士,11,11,0,0,0,7,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,7211028,食品科學系,D 日,B 四技,31,20,11,0,0,0,0,0,0,3,6,12,4,0,0,0,0,0,0,5,1,30 臺北市,2 技職
113,1061,中華科技大學,7311025,建築系碩士班,D 日,M 碩士,21,17,4,0,0,7,3,9,1,1,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,7311025,建築系土木防災與管理碩士班,D 日,M 碩士,31,20,11,0,0,14,9,5,2,1,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,7311025,建築系,D 日,B 四技,85,63,22,0,0,15,7,8,1,14,5,14,5,0,0,0,0,0,0,12,4,30 臺北市,2 技職
113,1061,中華科技大學,7311025,建築科,D 日,5 五專,10,3,7,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,7311025,建築系碩士在職專班,N 職,M 碩士,17,14,3,0,0,10,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,7311025,建築系,N 修,B 四技,43,31,12,0,0,12,1,5,1,8,4,5,4,0,0,0,0,0,0,1,2,30 臺北市,2 技職
113,1061,中華科技大學,7311025,建築系,N 修,C 二技,97,55,42,0,0,0,0,0,0,36,23,19,19,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,7321021,土木工程系土木防災與管理碩士班,D 日,M 碩士,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,7321021,土木工程系,D 日,B 四技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30 臺北市,2 技職
113,1061,中華科技大學,7321021,土木工程系土木防災與管理碩士班,N 職,M 碩士,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,10131040,餐旅管理系,D 日,B 四技,155,66,89,0,0,7,30,20,22,10,8,13,21,0,0,0,0,0,0,16,8,30 臺北市,2 技職
113,1061,中華科技大學,10131040,餐旅管理系_東方主題餐食管理國際學生產學合作專班,D 日,B 四技,167,60,107,0,0,38,42,4,32,11,20,7,13,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,10131040,餐旅管理系,N 修,B 四技,93,60,33,0,0,21,4,8,8,21,6,9,11,0,0,0,0,0,0,1,4,30 臺北市,2 技職
113,1061,中華科技大學,10131040,餐旅管理科,N 修,2 二專,15,9,6,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30 臺北市,2 技職
113,1061,中華科技大學,10151035,觀光事業系,D 日,B 四技,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,30 臺北市,2 技職
113,1061,中華科技大學,10151035,觀光事業系,N 修,B 四技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30 臺北市,2 技職
113,1061,中華科技大學,10413033,航空服務管理系航空運輸管理碩士班,D 日,M 碩士,9,4,5,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1061,中華科技大學,10413033,航空服務管理系,D 日,B 四技,89,32,57,0,0,4,13,5,12,16,15,5,16,0,0,0,0,0,0,2,1,30 臺北市,2 技職
113,1061,中華科技大學,10413033,航空服務管理系航空運輸管理碩士在職專班,N 職,M 碩士,10,8,2,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1062,僑光科技大學,2122004,生活創意設計系,D 日,B 四技,218,79,139,0,0,21,35,11,38,21,25,22,39,0,0,0,0,0,0,4,2,19 臺中市,2 技職
113,1062,僑光科技大學,2122004,生活創意設計系,N 修,B 四技,93,37,56,0,0,0,0,11,16,7,10,7,21,0,0,0,0,0,0,12,9,19 臺中市,2 技職
113,1062,僑光科技大學,2123005,電腦輔助工業設計系,D 日,B 四技,118,96,22,0,0,0,0,1,0,26,6,62,15,0,0,0,0,0,0,7,1,19 臺中市,2 技職
113,1062,僑光科技大學,2123005,電腦輔助工業設計系_精密機械生產製造與管理專班,N 修,B 四技,18,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
113,1062,僑光科技大學,2123005,電腦輔助工業設計系,N 修,B 四技,60,54,6,0,0,0,0,0,0,0,0,40,5,0,0,0,0,0,0,14,1,19 臺中市,2 技職
113,1062,僑光科技大學,2311002,應用外語系,D 日,B 四技,139,64,75,0,0,15,9,11,21,18,13,12,27,0,0,0,0,0,0,8,5,19 臺中市,2 技職
113,1062,僑光科技大學,2311002,應用外語系,N 修,B 四技,53,30,23,0,0,0,0,3,5,7,4,14,10,0,0,0,0,0,0,6,4,19 臺中市,2 技職
113,1062,僑光科技大學,4121013,財務金融系碩士班,D 日,M 碩士,30,12,18,0,0,6,12,5,5,1,0,0,1,0,0,0,0,0,0,0,0,19 臺中市,2 技職
113,1062,僑光科技大學,4121013,財務金融系,D 日,B 四技,405,174,231,0,0,38,53,50,43,43,53,38,76,0,0,0,0,0,0,5,6,19 臺中市,2 技職
113,1062,僑光科技大學,4121013,財務金融系,N 修,B 四技,148,93,55,0,0,42,15,10,12,26,10,11,16,0,0,0,0,0,0,4,2,19 臺中市,2 技職
113,1062,僑光科技大學,4131009,企業管理系碩士班,D 日,M 碩士,11,4,7,0,0,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
113,1062,僑光科技大學,4131009,企業管理系,D 日,B 四技,290,137,153,0,0,45,37,31,28,31,34,26,52,0,0,0,0,0,0,4,2,19 臺中市,2 技職
113,1062,僑光科技大學,4131009,企業管理系碩士在職專班,N 職,M 碩士,89,50,39,0,0,39,17,11,21,0,1,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
113,1062,僑光科技大學,4131009,企業管理系,N 修,B 四技,319,200,119,0,0,64,35,51,31,32,20,41,26,0,0,0,0,0,0,12,7,19 臺中市,2 技職
113,1062,僑光科技大學,4131009,企業管理系,N 修,C 二技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19 臺中市,2 技職
113,1062,僑光科技大學,4132016,行銷與流通管理系,D 日,B 四技,627,236,391,0,0,55,98,51,72,56,99,68,118,0,0,0,0,0,0,6,4,19 臺中市,2 技職
113,1062,僑光科技大學,4132016,行銷與流通管理系,N 修,B 四技,539,341,198,0,0,84,55,87,40,71,38,83,52,0,0,0,0,0,0,16,13,19 臺中市,2 技職
113,1062,僑光科技大學,4141011,國際貿易系,D 日,B 四技,206,79,127,0,0,12,16,14,26,20,35,28,44,0,0,0,0,0,0,5,6,19 臺中市,2 技職
113,1062,僑光科技大學,4141011,國際貿易系,N 修,B 四技,53,35,18,0,0,0,0,5,1,12,4,11,9,0,0,0,0,0,0,7,4,19 臺中市,2 技職
113,1062,僑光科技大學,4212018,財經法律系,D 日,B 四技,387,169,218,0,0,48,61,33,52,36,47,45,54,0,0,0,0,0,0,7,4,19 臺中市,2 技職
113,1062,僑光科技大學,4212018,財經法律系_多元培力專班,N 修,B 四技,5,4,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
113,1062,僑光科技大學,4212018,財經法律系,N 修,B 四技,112,66,46,0,0,25,16,5,11,13,7,15,5,0,0,0,0,0,0,8,7,19 臺中市,2 技職
113,1062,僑光科技大學,6131019,資訊科技系碩士班,D 日,M 碩士,24,19,5,0,0,15,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
113,1062,僑光科技大學,6131019,資訊科技系_國際學生產學合作專班,D 日,B 四技,96,50,46,0,0,24,11,12,17,14,18,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
113,1062,僑光科技大學,6131019,資訊科技系_資通訊製造國際學生產學合作專班,D 日,B 四技,67,30,37,0,0,17,23,13,14,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
113,1062,僑光科技大學,6131019,資訊科技系,D 日,B 四技,332,259,73,0,0,73,13,58,15,40,18,80,26,0,0,0,0,0,0,8,1,19 臺中市,2 技職
113,1062,僑光科技大學,6131019,資訊科技系,N 修,B 四技,301,266,35,0,0,68,10,63,9,63,6,56,10,0,0,0,0,0,0,16,0,19 臺中市,2 技職
113,1062,僑光科技大學,6133021,多媒體與遊戲設計系,D 日,B 四技,289,174,115,0,0,46,29,38,27,39,21,46,36,0,0,0,0,0,0,5,2,19 臺中市,2 技職
113,1062,僑光科技大學,6133021,多媒體與遊戲設計系,N 修,B 四技,166,104,62,0,0,28,19,17,19,27,7,25,13,0,0,0,0,0,0,7,4,19 臺中市,2 技職
113,1062,僑光科技大學,7151028,機械與電腦輔助工程系,D 日,B 四技,213,197,16,0,0,86,8,79,4,32,4,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
113,1062,僑光科技大學,7151028,機械與電腦輔助工程系,N 修,B 四技,164,150,14,0,0,66,7,46,5,38,2,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
113,1062,僑光科技大學,7151029,智慧自動化工程系,D 日,B 四技,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
113,1062,僑光科技大學,10131024,餐飲管理系_餐飲人才培育管理專班,D 日,B 四技,110,57,53,0,0,31,27,26,26,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,2 技職
113,1062,僑光科技大學,10131024,餐飲管理系,D 日,B 四技,643,279,364,0,0,67,74,50,100,81,77,72,103,0,0,0,0,0,0,9,10,19 臺中市,2 技職
113,1062,僑光科技大學,10131024,餐飲管理系,N 修,B 四技,483,272,211,0,0,87,51,42,49,60,52,69,47,0,0,0,0,0,0,14,12,19 臺中市,2 技職
113,1062,僑光科技大學,10131025,旅館與會展管理系,D 日,B 四技,235,71,164,0,0,32,52,8,25,10,24,20,60,0,0,0,0,0,0,1,3,19 臺中市,2 技職
113,1062,僑光科技大學,10131025,旅館與會展管理系,N 修,B 四技,100,42,58,0,0,21,17,4,6,11,17,3,11,0,0,0,0,0,0,3,7,19 臺中市,2 技職
113,1062,僑光科技大學,10151026,觀光與休閒事業管理系,D 日,B 四技,417,163,254,0,0,38,61,35,63,38,50,47,71,0,0,0,0,0,0,5,9,19 臺中市,2 技職
113,1062,僑光科技大學,10151026,觀光與休閒事業管理系,N 修,B 四技,433,219,214,0,0,56,33,64,46,48,58,43,60,0,0,0,0,0,0,8,17,19 臺中市,2 技職
113,1063,育達科技大學,2122007,時尚造型設計系_國際學生產學合作專班,D 日,B 四技,116,44,72,0,0,26,39,18,33,0,0,0,0,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
113,1063,育達科技大學,2122007,時尚造型設計系,D 日,B 四技,91,13,78,0,0,2,21,4,12,1,18,4,22,0,0,0,0,0,0,2,5,05 苗栗縣,2 技職
113,1063,育達科技大學,2122007,時尚造型設計系,N 修,B 四技,74,15,59,0,0,9,21,1,16,3,9,1,13,0,0,0,0,0,0,1,0,05 苗栗縣,2 技職
113,1063,育達科技大學,2122007,時尚造型設計系,N 修,C 二技,40,10,30,0,0,0,0,0,0,3,21,3,6,0,0,0,0,0,0,4,3,05 苗栗縣,2 技職
113,1063,育達科技大學,2311005,應用日語系,D 日,B 四技,18,7,11,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,7,05 苗栗縣,2 技職
113,1063,育達科技大學,4143022,行銷與流通管理系碩士班,D 日,M 碩士,23,8,15,0,0,4,4,2,1,1,7,1,3,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
113,1063,育達科技大學,4143022,行銷與流通管理系,D 日,B 四技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,05 苗栗縣,2 技職
113,1063,育達科技大學,4143022,行銷與流通管理系_現役軍人營區在職專班,N 職,M 碩士,14,12,2,0,0,0,0,11,2,0,0,1,0,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
113,1063,育達科技大學,4143022,行銷與流通管理系碩士在職專班,N 職,M 碩士,17,5,12,0,0,2,5,3,4,0,1,0,2,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
113,1063,育達科技大學,4143022,行銷與流通管理系,N 修,B 四技,42,21,21,0,0,5,7,4,1,2,2,7,5,0,0,0,0,0,0,3,6,05 苗栗縣,2 技職
113,1063,育達科技大學,4143022,行銷與流通管理系,N 修,C 二技,69,41,28,0,0,0,0,0,0,17,9,23,17,0,0,0,0,0,0,1,2,05 苗栗縣,2 技職
113,1063,育達科技大學,4143022,行銷與流通管理系_現役軍人營區在職專班,N 修,C 二技,23,18,5,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,1,0,05 苗栗縣,2 技職
113,1063,育達科技大學,6131024,資訊管理系碩士班,D 日,M 碩士,46,32,14,0,0,15,6,6,4,10,4,1,0,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
113,1063,育達科技大學,6131024,資訊管理系碩士在職專班,N 職,M 碩士,44,30,14,0,0,13,9,7,3,7,0,3,2,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
113,1063,育達科技大學,6131024,資訊管理系_現役軍人營區在職專班,N 職,M 碩士,7,7,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
113,1063,育達科技大學,6131024,資訊管理系,N 修,B 四技,208,161,47,0,0,43,21,36,9,37,5,29,10,0,0,0,0,0,0,16,2,05 苗栗縣,2 技職
113,1063,育達科技大學,6131024,資訊管理系_現役軍人營區在職專班,N 修,C 二技,29,25,4,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,2,0,05 苗栗縣,2 技職
113,1063,育達科技大學,6131024,資訊管理系,N 修,C 二技,137,94,43,0,0,0,0,0,0,46,24,39,19,0,0,0,0,0,0,9,0,05 苗栗縣,2 技職
113,1063,育達科技大學,6131032,物聯網工程與應用學士學位學程_國際專修部,D 日,B 四技,181,125,56,94,29,31,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
113,1063,育達科技大學,6131032,物聯網工程與應用學士學位學程,D 日,B 四技,69,63,6,0,0,15,2,8,1,6,2,23,1,0,0,0,0,0,0,11,0,05 苗栗縣,2 技職
113,1063,育達科技大學,6133026,多媒體與遊戲設計系,D 日,B 四技,49,34,15,0,0,0,0,0,0,10,9,17,5,0,0,0,0,0,0,7,1,05 苗栗縣,2 技職
113,1063,育達科技大學,7194040,智慧機電工程與應用系,D 日,B 四技,59,58,1,0,0,26,0,20,1,12,0,0,0,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
113,1063,育達科技大學,9221028,幼兒保育系,D 日,B 四技,134,2,132,0,0,1,34,1,34,0,30,0,33,0,0,0,0,0,0,0,1,05 苗栗縣,2 技職
113,1063,育達科技大學,9221028,幼兒保育系,N 修,C 二技,310,14,296,0,0,0,0,0,0,6,158,8,136,0,0,0,0,0,0,0,2,05 苗栗縣,2 技職
113,1063,育達科技大學,9231039,社會工作系,D 日,B 四技,66,29,37,0,0,7,2,5,14,8,6,8,13,0,0,0,0,0,0,1,2,05 苗栗縣,2 技職
113,1063,育達科技大學,9231039,社會工作系,N 修,C 二技,320,72,248,0,0,0,0,0,0,38,123,33,121,0,0,0,0,0,0,1,4,05 苗栗縣,2 技職
113,1063,育達科技大學,9231039,社會工作系_現役軍人營區在職專班,N 修,C 二技,15,9,6,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
113,1063,育達科技大學,10131029,餐旅經營系,D 日,B 四技,83,52,31,0,0,12,5,4,5,11,6,15,11,0,0,0,0,0,0,10,4,05 苗栗縣,2 技職
113,1063,育達科技大學,10131029,餐旅經營系_國際學生產學合作專班,D 日,B 四技,166,59,107,0,0,32,42,21,39,6,26,0,0,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
113,1063,育達科技大學,10131029,餐旅經營系_國際專修部,D 日,B 四技,159,65,94,65,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
113,1063,育達科技大學,10131029,餐旅經營系,N 修,B 四技,101,57,44,0,0,14,9,17,4,3,15,18,10,0,0,0,0,0,0,5,6,05 苗栗縣,2 技職
113,1063,育達科技大學,10151031,休閒事業管理系_現役軍人營區在職專班,N 職,M 碩士,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
113,1063,育達科技大學,10151038,觀光休閒管理系碩士班,D 日,M 碩士,48,16,32,0,0,5,13,4,13,2,5,5,1,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
113,1063,育達科技大學,10151038,觀光休閒管理系_國際專修部,D 日,B 四技,159,56,103,56,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
113,1063,育達科技大學,10151038,觀光休閒管理系_國際學生產學合作專班,D 日,B 四技,66,33,33,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
113,1063,育達科技大學,10151038,觀光休閒管理系,D 日,B 四技,87,60,27,0,0,19,6,11,9,11,8,12,1,0,0,0,0,0,0,7,3,05 苗栗縣,2 技職
113,1063,育達科技大學,10151038,觀光休閒管理系碩士在職專班,N 職,M 碩士,66,21,45,0,0,7,23,8,15,1,1,5,6,0,0,0,0,0,0,0,0,05 苗栗縣,2 技職
113,1063,育達科技大學,10151038,觀光休閒管理系,N 修,B 四技,91,52,39,0,0,12,13,8,9,11,4,16,13,0,0,0,0,0,0,5,0,05 苗栗縣,2 技職
113,1063,育達科技大學,10151038,觀光休閒管理系,N 修,C 二技,70,42,28,0,0,0,0,0,0,18,8,21,18,0,0,0,0,0,0,3,2,05 苗栗縣,2 技職
113,1063,育達科技大學,10152030,休閒運動管理系,D 日,B 四技,85,71,14,0,0,0,0,16,3,14,3,23,4,0,0,0,0,0,0,18,4,05 苗栗縣,2 技職
113,1064,美和科技大學,4131004,企業管理系,D 日,B 四技,93,60,33,0,0,13,5,18,8,15,5,13,14,0,0,0,0,0,0,1,1,13 屏東縣,2 技職
113,1064,美和科技大學,4131004,企業管理系經營管理碩士在職專班,N 職,M 碩士,60,27,33,0,0,7,18,18,12,1,1,1,2,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
113,1064,美和科技大學,4131004,企業管理系,N 修,C 二技,160,78,82,0,0,0,0,0,0,43,36,33,46,0,0,0,0,0,0,2,0,13 屏東縣,2 技職
113,1064,美和科技大學,4131004,企業管理科,N 修,2 二專,35,21,14,0,0,7,6,12,7,0,0,0,0,0,0,0,0,0,0,2,1,13 屏東縣,2 技職
113,1064,美和科技大學,4133007,健康事業管理系,D 日,B 四技,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13 屏東縣,2 技職
113,1064,美和科技大學,5191012,食品營養系,D 日,B 四技,83,32,51,0,0,7,8,9,8,3,11,13,24,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
113,1064,美和科技大學,5191012,食品營養系_國際學生產學合作專班,D 日,B 四技,22,15,7,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
113,1064,美和科技大學,5191012,食品營養科,D 日,5 五專,91,18,73,0,0,2,15,5,14,3,17,1,11,5,15,0,0,0,0,2,1,13 屏東縣,2 技職
113,1064,美和科技大學,5191012,食品營養系,N 修,C 二技,44,14,30,0,0,0,0,0,0,10,14,3,16,0,0,0,0,0,0,1,0,13 屏東縣,2 技職
113,1064,美和科技大學,6111011,資訊管理科,N 修,2 二專,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13 屏東縣,2 技職
113,1064,美和科技大學,6131010,資訊科技系,D 日,B 四技,66,56,10,0,0,8,3,14,4,11,0,22,3,0,0,0,0,0,0,1,0,13 屏東縣,2 技職
113,1064,美和科技大學,6131010,資訊科技系,N 修,B 四技,8,4,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,1,0,13 屏東縣,2 技職
113,1064,美和科技大學,9111033,口腔衛生學科,D 日,5 五專,49,7,42,0,0,4,14,3,14,0,14,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
113,1064,美和科技大學,9131013,護理系健康照護碩士班,D 日,M 碩士,24,3,21,0,0,2,6,1,9,0,6,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
113,1064,美和科技大學,9131013,護理系,D 日,B 四技,226,67,159,0,0,3,9,9,28,24,42,23,67,0,0,0,0,0,0,8,13,13 屏東縣,2 技職
113,1064,美和科技大學,9131013,護理系,D 日,C 二技,148,22,126,0,0,0,0,0,0,13,76,9,48,0,0,0,0,0,0,0,2,13 屏東縣,2 技職
113,1064,美和科技大學,9131013,護理科,D 日,5 五專,863,102,761,0,0,8,121,31,168,23,164,18,133,13,138,0,0,0,0,9,37,13 屏東縣,2 技職
113,1064,美和科技大學,9131013,護理系_境外專班,N 職,M 碩士,14,4,10,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
113,1064,美和科技大學,9131013,護理系健康照護碩士在職專班,N 職,M 碩士,50,3,47,0,0,1,18,2,14,0,11,0,4,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
113,1064,美和科技大學,9131013,護理系,N 修,B 四技,112,30,82,0,0,9,11,8,13,3,26,9,22,0,0,0,0,0,0,1,10,13 屏東縣,2 技職
113,1064,美和科技大學,9131013,護理系,N 修,C 二技,297,30,267,0,0,0,0,0,0,13,129,16,130,0,0,0,0,0,0,1,8,13 屏東縣,2 技職
113,1064,美和科技大學,9211034,跨專業長期照護碩士學位學程,D 日,M 碩士,24,6,18,0,0,3,8,3,10,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
113,1064,美和科技大學,9231016,社會工作系碩士班,D 日,M 碩士,93,28,65,0,0,12,21,7,20,5,17,4,5,0,2,0,0,0,0,0,0,13 屏東縣,2 技職
113,1064,美和科技大學,9231016,社會工作系,D 日,B 四技,96,37,59,0,0,8,12,6,15,8,7,12,23,0,0,0,0,0,0,3,2,13 屏東縣,2 技職
113,1064,美和科技大學,9231016,社會工作系原住民專班,D 日,B 四技,36,10,26,0,0,5,6,2,8,3,12,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
113,1064,美和科技大學,9231016,社會工作系,N 修,B 四技,126,44,82,0,0,7,20,9,17,15,23,11,18,0,0,0,0,0,0,2,4,13 屏東縣,2 技職
113,1064,美和科技大學,9231016,社會工作系,N 修,C 二技,443,95,348,0,0,0,0,0,0,63,173,32,172,0,0,0,0,0,0,0,3,13 屏東縣,2 技職
113,1064,美和科技大學,10121021,美容系,D 日,B 四技,69,8,61,0,0,4,15,2,16,1,17,0,13,0,0,0,0,0,0,1,0,13 屏東縣,2 技職
113,1064,美和科技大學,10121021,美容科,D 日,5 五專,278,18,260,0,0,4,52,2,57,5,55,5,56,0,34,0,0,0,0,2,6,13 屏東縣,2 技職
